address,hasOwner,Register Smart Contract Address,RegisterAccess Smart Contract Address,Token Address,TokenShop Address,TransferUSDCBasic Address,MintOnSepolia Transaction ID,Your transaction in the Bootcamp's WeatherFunctions
0x9dE72AbfB7c721E4644353333851D0C4806ADBd4,false,false,false,false,false,false,false,false
0xf5F829aCBCaD4eA14Be5f6Ec8F2Ccc4423179E31,false,false,false,false,false,false,false,false
0xCC62be0e714BBfA039bcF2bA7B616DE0f08Ef4b4,false,false,false,false,false,false,false,false
,false,false,false,false,false,false,false,false
0x11c14d489203DAA129C0fF53B5e933F42358853B,false,false,false,false,false,false,false,false
0x9dE72AbfB7c721E4644353333851D0C4806ADBd4,false,false,false,false,false,false,false,false
0xe7f3f8074123DDa70a849C2Be0fF5b81FF814BA6,false,false,false,false,false,false,false,false
0x14758392A40247d38CbB0cdd22830AcC1e30063a,false,false,false,false,false,false,false,false
0xd0d2C1db0471728f1917Cb3A35562286424C6b04,false,false,false,false,false,true,true,false
0x580F655e6C19aD736Be629f3A2aDf6B56623fa0c,false,false,false,false,false,false,false,false
0x3Cf813aD2788174C9b11FbcAc0B236Bf4EA04014,false,false,false,false,false,false,false,false
0x12E76beA1328f72C97a03Fabaaf3Db5A3CC11c3C,false,false,false,false,false,false,false,false
,false,false,false,false,false,false,false,false
,false,false,false,false,false,false,false,false
0x3Cf813aD2788174C9b11FbcAc0B236Bf4EA04014,false,false,false,false,false,false,false,false
0xE3cB3c6E673Cb323631E3F8ff141733d4C9E54d4,false,false,false,false,false,true,false,false
0xf9068EfA34D93BD9E2d2Cd7dC5B4B07fe37dceb0,false,false,false,false,false,false,false,false
0x1085dC1334f9042F8cb136e52FE67204Be8D768D,false,false,false,false,false,true,true,false
0x357Cd9481360CE9f62C05671c03860A245877138,false,false,false,false,false,false,false,false
0x8a74FC1b0B49428b05F92395769898991bAEb12e,false,false,false,false,false,true,false,false
0xd0d2C1db0471728f1917Cb3A35562286424C6b04,false,false,false,false,false,false,false,false
0xE3cB3c6E673Cb323631E3F8ff141733d4C9E54d4,false,false,false,false,false,false,false,false
0x3d26f93AB3676DE1c8B1F879052d5E231A8517cC,false,false,false,false,false,true,false,false
0x0141a1E2439f2A4489c3fb9C0165b25d9130c4A7,false,false,false,false,false,false,false,false
0xAb5E9416B1c4A50D4745e1Fe032871e6F0f947a2,false,false,false,false,false,false,false,false
0xAb5E9416B1c4A50D4745e1Fe032871e6F0f947a2,false,false,false,false,false,false,false,false
0xB333ba26572686b406f520Eca45e7Adc75ACe1f2,false,false,false,false,false,false,false,false
0x3685674FDEA203C1da1bfdF0CBC1f0D70cFBCCb0,false,false,false,false,false,false,false,false
0x25F1B4B29Ce45582Dd648a136e0c147F28d79Fa9,false,false,false,false,false,false,false,false
0x7a1683CE3736a7483B010a196fEc8985f0a95eA6,false,false,false,false,false,false,false,false
,false,false,false,false,false,false,false,false
,false,false,false,false,false,false,false,false
,false,false,false,false,false,false,false,false
0xd0d2C1db0471728f1917Cb3A35562286424C6b04,false,false,false,false,false,false,false,false
0xEA9a299ee76D8670260D98d2389d0706805DafE3,false,false,false,false,false,true,true,false
0x30ed36cF3575fCD6F37b5632388eC27A8d223f15,false,false,false,false,false,true,false,false
0xF0a919D85d55547c449df31ab1b74768937c19dc,false,false,false,false,false,false,false,false
0x862d7BFD9859D44c13A18786c6D18918659E6E4f,false,false,false,false,false,true,true,false
0xCC62be0e714BBfA039bcF2bA7B616DE0f08Ef4b4,false,false,false,false,false,false,false,false
,false,false,false,false,false,false,false,false
0x7b11Df8Aa7a24890BA5bEe07a3a465DC8A2bB580,false,false,false,false,false,true,true,false
0x6DbB123C42036d8085Fa65c05BE799f9b22b4daA,false,false,false,false,false,true,true,false
0x1085dC1334f9042F8cb136e52FE67204Be8D768D,false,false,false,false,false,false,false,false
0x7cf94eA8AdfDE50eCd8a453fBe19ba527EC251F8,false,false,false,false,false,true,true,false
0x889C9aBF30A78AC5eE2B293B353D578858c418B8,false,false,false,false,false,true,true,false
0xDe725E3A1F1ac66459CC8B05f4b0911b80862916,false,false,false,false,false,true,true,false
0x12D8B5694A246ccBdE68ecf951Fdc67D5EE43A1B,false,false,false,false,false,true,true,false
0xFEB7AeB7549AC6613e7bA610cfD8027f0Ff93eC0,false,false,false,false,false,true,true,false
0x25F1B4B29Ce45582Dd648a136e0c147F28d79Fa9,false,false,false,false,false,false,false,false
0xC0902297C520C1816C12BDD58eea17a76cF469D5,false,false,false,false,false,true,true,false
0x59eD1DBBA7938bF8bBAD9FBf29b2D537351AC958,false,false,false,false,false,true,true,false
0x5e69b91Df43B1CE85a71643dB80631C9817e1005,false,false,false,false,false,true,false,false
0x563929E037F79bb573920dCb849382B3bCB5cB18,false,false,false,false,false,true,true,false
0xE46eEaf40cdAcf3e6F70237054c3f13a0c952c4F,false,false,false,false,false,false,false,false
0x1fF4D50Eb935E72Cfc906E5c502E81033812692c,false,false,false,false,false,true,true,false
0x624a3926b85c01997954B5A1a67B782D900106D9,false,false,false,false,false,false,false,false
0x0e6e8e54C887F02CE69E252887936B26c746C9Fc,false,false,false,false,false,true,true,false
0x2c7d18DcA2ecef251f2dc22Bf0a7D29c21731D79,false,false,false,false,false,true,true,false
0x22912F1680f3805ad6Aab66335E577546B399A52,false,false,false,false,false,true,true,false
0xB09Ca3B4d2eE4B80C62F5Cf273130C6160C56530,false,false,false,false,false,false,false,false
,false,false,false,false,false,false,false,false
,false,false,false,false,false,false,false,false
0x5B38216c77e172a2eCE04040b3ed029529089Fe5,false,false,false,false,false,true,true,false
0x45839D6cf79e829B29A992957Ce972763A0Ae05F,false,false,false,false,false,true,true,false
0x0e6e8e54C887F02CE69E252887936B26c746C9Fc,false,false,false,false,false,false,false,false
0x02DCC193040D6D7405cAFA07c1e95deb902ca546,false,false,false,false,false,true,true,false
0x43CF21E50944b875c46E675a24a5EeC26CFF9067,false,false,false,false,false,false,false,false
0x6DbB123C42036d8085Fa65c05BE799f9b22b4daA,false,false,false,false,false,false,false,false
0x0e6e8e54C887F02CE69E252887936B26c746C9Fc,false,false,false,false,false,false,false,false
0x0e6e8e54C887F02CE69E252887936B26c746C9Fc,false,false,false,false,false,false,false,false
0x0e6e8e54C887F02CE69E252887936B26c746C9Fc,false,false,false,false,false,false,false,false
0x6DC1502B8aA8725019EF61cE248975A2873996D3,false,false,false,false,false,true,true,false
0x0e6e8e54C887F02CE69E252887936B26c746C9Fc,false,false,false,false,false,false,false,false
0x7A596aE1D886FE5F7e891078D8E671b0dEB0047C,false,false,false,false,false,true,true,true
0xBfaC3D1797458991dE9bb42D96E6D1f5fc9fCA4A,false,false,false,false,false,true,true,true
0xc1149d6CF166cdA3f27740B01a7598043c6e56C0,false,false,false,false,false,true,true,false
0x7a4137b8e5325d5cd67466a4d919302016027e93,false,false,false,false,false,true,false,false
0x0e6e8e54C887F02CE69E252887936B26c746C9Fc,false,false,false,false,false,false,false,false
,false,false,false,false,false,false,false,false
0x0e6e8e54C887F02CE69E252887936B26c746C9Fc,false,false,false,false,false,false,false,false
0x85598fD48987AFBf978FDde411cA42d7B842CCb5,false,false,false,false,false,true,true,false
0x0e6e8e54C887F02CE69E252887936B26c746C9Fc,false,false,false,false,false,false,false,false
0xb0Ffc8b8559F4239274198f903121fe47791805b,false,false,false,false,false,false,true,false
0xc1149d6CF166cdA3f27740B01a7598043c6e56C0,false,false,false,false,false,false,false,false
0xc1149d6CF166cdA3f27740B01a7598043c6e56C0,false,false,false,false,false,false,false,false
0x0e6e8e54C887F02CE69E252887936B26c746C9Fc,false,false,false,false,false,false,false,false
0x4f6ae8d244D1bb9389C214eaDf8e2FDe51B5fc5B,false,false,false,false,false,true,true,false
0xE8Ee9F9a3a4266911Da7BcB3ED49b4Dc5F7CD380,false,false,false,false,false,true,true,true
0xc1149d6CF166cdA3f27740B01a7598043c6e56C0,false,false,false,false,false,false,false,false
0xc1149d6CF166cdA3f27740B01a7598043c6e56C0,false,false,false,false,false,false,false,false
0x6AF338dd66aEC9A28f6EfE03C9f77f12652AF327,false,false,false,false,false,true,true,false
0x7c8fa80F04D752A1F21084F49406F502BAD40c04,false,false,false,false,false,true,true,false
